is_positive,message,bart_is_positive,sentiment,score
1,Is going to do work experience on SHOOTING STARS   ,0.2089577466249466,positive,0.8
0,Finally home from practice. She blasted her head SO HARD on my knee. I have a bruise. Poor thing ,0.0182761028409004,negative,0.35
1,@HotFish @missattitude it's almost May june is right around the corner!  ,0.4728596806526184,positive,0.8
0,Too many shots in my mouth this morning. Four is too much too handle once the numbness goes away. ,0.0196712333709001,error,error
1,@RobinBrown78 You mean you're not a celeb? only followed you thinking you were related to Gordon silly me ,0.0018280457006767,negative,0.35
1,@Elsbeth94 yeah but only cos he has toooooo PMSL and he doesnt like you  LOL Xx,0.0039247879758477,negative,0.35
0,Its damn hot in our classroom ,0.0043667978607118,negative,0.35
1,@medscholar08 thanks.. but im not sure im comfortable with such a sudden surge.. will be difficult to keep in touch with every1.. ,0.0018520400626584,negative,0.35
0,@kinagrannis Good luck! Wish I could be there ,0.5420083999633789,positive,0.85
1,@giraffette special eddie pout is bloody fantastic. enjoyed it very much. thanks. ,0.9198147058486938,positive,0.92
1,"@JELuttrull Thanks   Yeah, I was watching it a bit earlier, but my heart wasn't really in it.  Shocking, I know!",0.0125846890732645,negative,0.35
0,getting ready to go to work...Doctor appointment later....  ,0.0950235649943351,negative,0.4
1,Off to final number eins and two. Today is my last german class ever! ,0.2617675065994262,positive,0.85
0,"headache, again ",0.000317365018418,negative,0.1
0,@aufsaibelle where are you?? it's fucking cold where i am tooooo ,0.0014132735086604,negative,0.35
0,is really under dressed. I'm still in my playhouse clothes ,0.0184819158166646,negative,0.35
0,@Silveysurfer they also removed the family photos &amp; story from the menu.  I loved that part! Still WAY better than Knoxville Italian.,0.6241249442100525,positive,0.75
0,@jordanknight Hmmm...paid $3000 VIP for last cruise..even stayed 7 doors down from your room &amp; u wouldn't take a frickin picture with me ,0.0033941695000976,negative,0.15
1,@smokedrinkdrive i still have the bone!  that's kinda morbid but i keep stuff like that ,0.0005917323287576,positive,0.65
0,Oh poker. Pocket aces over kings and an ace and only one dollar outta it ,0.0061105890199542,positive,0.7
1,@kareemdmapantz maybe tomorrow. hahaha i miss youuuu! you have a cam?! ohhh yer laptop! ,0.2039317190647125,positive,0.85
1,@xxkamm oh man you hardass  x3,0.8058935403823853,positive,0.65
1,Lazy day. Can't wait for maneater tonight. The book was awesome! ,0.1781080514192581,positive,0.85
0,Burnley score a penalty #PNE  a long way to go...,0.0029622893780469,negative,0.35
1,yesterday was my happiest day ever! ,0.980407178401947,positive,1.0
1,"Just woke up  12 hours off sleep. ,tonight fuck the beat up north",0.0074366223998367,negative,0.35
0,My followers are dropping like flies  ... What'd i do??,0.0004441286437213,negative,0.25
0,i dont want them to leave ,0.5164093971252441,negative,0.35
1,@Mitchley Oh noooes! Cos of lodging with family I try to avoid getting one after 10pm... prob just as well ,0.0040278881788253,negative,0.3
1,"Let's say, Selena's struggling for air, Miley's still enjoying the sun, Demi's trying to ride on, and Taylor's writing a song about them. ",0.0064460253342986,positive,0.7
1,who wants there photo taken today and i mean b4 the beautiful sun fades away? any takers holla asap  im am so freakin bored,0.0335647240281105,positive,0.75
0,We're in the wrong terminal ,0.0024859795812517,negative,0.3
1,@sowrongitsrach I love Love Actually ,0.8864158391952515,positive,0.95
1,@thatBTCH  yea do it or go honey blond like me ,0.0171289332211017,positive,0.75
1,iPhone 3GS and N97 launching in Australia on the same day. Feel the marketing hype kicking into overdrive for the next 2 weeks ,0.1685918122529983,positive,0.7
1,At college.....what a nice sunny day   ,0.9669286608695984,positive,0.85
1,wow i never thought i would have 30 followers. thanks! ,0.6081284284591675,positive,0.85
1,@souljaboytellem I would have to agree with you on that ,0.8130065202713013,positive,0.7
0,@nessie111 i did too ... it's so sad. feel like nathan has gone forever now ,0.0006073261029087,negative,0.2
0,has just returned from the woods... beautiful day but very difficult to do take pictures without lovely gorilla pod ,0.0540089830756187,positive,0.75
0,i have no friends!!!!!  (on twitter),0.0018520172452554,negative,0.0
1,@wreckdagaffey very Cruella Deville of you ,0.0008251124527305,negative,0.3
0,"@Dixsin huhu, i didn't see ",0.0199756249785423,negative,0.4
1,"so much to do, so little time. aweschum weekend ",0.3170247077941894,positive,0.8
1,My better half is tending to the balcony jungle...She's planting herbs ,0.7375951409339905,positive,0.85
1,@greekpeace I LUV buying children's bks (well all bks really... Its an obsession!). Good think its part of my daily job to buy/read them ,0.7381846904754639,positive,0.89
1,Yea! John's turn to drive!  ,0.9896193146705629,positive,0.8
0,"new tv show, &quot;sit down, shut up&quot;. not funny ",0.0020496938377618,negative,0.15
1,@Tittch Good morning Rita.  Do you still have have witches in Sussex ? ,0.0317009314894676,positive,0.7
1,@MariahCarey very excited 4 the new album! it will be a stone winner!!! another classic  hope all is stellar Mariah!,0.9441791772842408,positive,0.95
1,@tephanyanne That's good. How are you feeling? ,0.9560449719429016,positive,0.8
0,Working til 11 on this nice day ,0.9799755215644836,negative,0.35
1,@maximsphotos yes thatï¿½s fine!!! ,0.9918770790100098,positive,0.9
0,To change the projection is easy. But to justify the differences to many2 people is the one that really exhausting  Arghhh....,0.0122607154771685,negative,0.3
1,csb again tom ,0.4305109679698944,negative,0.3
0,@Amberasaurous shut up ,0.0012593757128342,negative,0.0
1,@annakiss I'm based in the Netherlands. But still on my bucket-list is a trip to the UK/London. I think otherwise of the photogenic part ,0.0352740809321403,positive,0.75
1,@MrPeterAndre just wanted to send my love and wish you all the luck in the world ,0.8182260990142822,positive,0.95
0,@2stepp i want 10 cocktails!!!!! hahahaa. i miss it too  this is pish.,0.0029450075235217,positive,0.7
1,@gipsy_dreamer I wish you luck! *hug* You can do it! ,0.8829596638679504,positive,0.95
0,Ouh man... I'm ill.. Just feeling so bad with a damn cold  || Listening to Diva by Beyonce... NaNaNa  Diva is a female version of a hustla,0.0027823827695101,negative,0.3
0,"why is it that even when I get woken up early, I'm still not in time for macdonalds breakfast. ",0.0012074934784322,negative,0.35
0,has work in a hour ,0.4575680196285248,neutral,0.5
0,not making much $$ trying to make people Laugh is a hard JOB to do and I am very good at it but mean  %^&amp;*@**#%  out there  - MEAN ! ,0.0011561502469703,negative,0.3
0,Going bowling with ryan kates lol i miss him so much ,0.2235063016414642,positive,0.85
0,Off to Red Robin for council bonding. I'm sad I didn't get to sign Mary Ann's yearbook  Doubling up on the tumblr!,0.0743764266371727,negative,0.35
0,Now I'm just waiting around for my brother's graduation to start. These are always so long.  After-grad lunch party though should be nice,0.1916668266057968,positive,0.65
1,I took some pictures of Chessie Moore for her site www.chessieland.com today. they turned out good  I need to get her some milf/gilf work,0.7521663904190063,error,error
0,Now I'm just kind of let down  Oh wel,0.000520778063219,negative,0.3
1,@cassiyang crash but quite obviously i'm still awake. gonna study history later. 12 days more to terms!! are you feeling better now tho? ,0.0135158887133002,positive,0.65
1,"@Rob_Cohn @Eric_Chambers tea is just plain good for you  white, green oolong and black (all the same plant you know)",0.9143528938293456,positive,0.85
0,It is the last night in Indy again...    Again i wish i wasnt leaving .. Want to stay here with pg sissy and meet my nephew and just b ...,0.0321764200925827,error,error
0,@MaryBoomBoom Maria where have u been lately?? missing your posts on the forum huni!! :/ ,0.0037984447553753,negative,0.35
0,Oh no it's school 2morrow ,0.0027649647090584,negative,0.25
1,"@treesyjo yeah, just go to the county where you live. We got out license in multnomah and got married at the coast! ",0.1193176954984664,positive,0.8
0,@volpinator @seanoliver what's NOT funny is that Sean made a comment about the Bronx and didn't even include an @JMercer ,0.0026798523031175,negative,0.35
1,@KalebNation my name is Ashley ,0.5021104216575623,positive,0.6
0,I miss Vermont ,0.1024734750390052,negative,0.35
0,@aussiefrenchie I wish I had bought one when I was there. I miss my caramel scented candle and my apartment smelling of sweet cupcakes ,0.1692500710487365,positive,0.875
0,....yup stil at work ,0.1367118209600448,negative,0.35
0,"@CreditMatters Well, I know it's not me....maybe in about 7-10 years ",0.0755184143781662,neutral,0.5
1,"has uploaded a pretty, pretty, decent pic. ",0.9746838808059692,positive,0.75
1,@TruckerDesiree http://twitpic.com/6qjml - Men are always a nice attraction ,0.8714447021484375,positive,0.8
1,is reading angels and demons.. trying to finish so i can watch the movie ,0.000471013423521,positive,0.7
0,I have a bit if a sunburn ,0.0040137702599167,negative,0.35
0,@EmilMirel: I hate that feeling so much ,0.0024527467321604,negative,0.0
0,got 2 do history projects   ,0.2481727749109268,negative,0.35
0,"@ladymaryann yeah, i like pink too, lol. Im having allergic itches right now.   how r u?",0.157030239701271,positive,0.65
1,@likestarlight I like this icon. Your eyes are awesome in it ,0.932035267353058,positive,0.85
1,&quot;There's a stick thats gonna kill me!&quot; -Emily ,0.0010103570530191,negative,0.2
0,@chiquitaaa the internert isn't working @ all even on hotle comp! Fuck I'm sorry wirless is down  we talk on here if u want,0.001328477053903,negative,0.15
0,@peachFUZZ_uk Ah but that's OK you see as it is &quot;to stop da terrorists&quot; and anything that claims to be for that is acceptable. ,0.1321358680725097,negative,0.35
1,"@joepolitics Good afternoon ;)  nice quote, gotta agree! ",0.9521083831787108,positive,0.875
1,@Maximilus LOL seems someone put the bulls eye on your back... ushikwapo shikamana ,0.0011105213779956,negative,0.35
0,@rioncrandel I would if I had it Ryan ,0.3108772337436676,negative,0.45
1,@PerfectEnigma . . . from the frig. . .but im sure i could have just went and told you that in person.   lol,0.0062593254260718,positive,0.65
0,Mosquitoes must like the taste of my blood... Outside for two seconds and already four bites ,0.0012813487555831,negative,0.2
1,@nefertiti_ I'm glad I just ate. Looks good. ,0.9386065006256104,positive,0.85
0,So kiddo locked me out of house with him and his baby sister inside while she screams her lungs out. I had to break door in ,0.0038773003034293,error,error
0,@ShainaW haha fine ,0.9732983112335204,positive,0.7
0,@peterfacinelli  Iran jokes aren't all that funny.,0.0019126903498545,negative,0.3
0,Getting ready to go home and watch house. Just got done swimming and the baby hasn't moved much today.  &lt;3 lovin' on my wonderful family.,0.5421605110168457,positive,0.85
0,"@ps129 Oh my gosh! poor monk  check out the trailer of 2012 at apple.com followers! looks like an interesting movie, I might watch it!",0.0699191391468048,positive,0.75
1,@argentbeauquest Thanks for the follow.  I look forward to following you back.  ,0.7100812792778015,positive,0.85
1,"baking &amp; packinggg, then cristinas staying with me tonight as usualllll, PITTSBURGH in the AM to see my giiiiirlllfriends ",0.3011169135570526,positive,0.85
0,PENS parade today! can't go bc of damn chemistry  kill me,0.0056791119277477,negative,0.15
1,@W0YhMo hey  how do you work twitter ?? you cn tell me your are following me ,0.2924122512340545,positive,0.65
1,&quot;You're so indecisive. Or decisive. I can't decide.&quot; ,0.0236065182834863,negative,0.4
1,hi baby wearing mamas!   #babywearing,0.75515216588974,positive,0.8
1,flip flops on a rainy day ,0.008471805602312,negative,0.35
1,@AndyCoulthard Seems like. But what a spectacular crash it was ,0.0035655198153108,negative,0.35
1,"time for a tanning session outside, then shower, then PROM! so excited ",0.8454682230949402,error,error
1,And everyone should campaign that for CR2 @ddlovato and @jonasbrothers aka Joe should be nominated/win best kiss!! ,0.6477468609809875,positive,0.85
1,@shullygully yeah i watched the game! haha. felt really sleepy throughout the game though. kane must be depressed ,0.0478434450924396,negative,0.35
0,My tonsil hurt s'thin awful! 1 of em is swollen-the icey isn't working &amp; it hurts 2 talk-i just wana get both of em taken out ,0.002234932500869,negative,0.15
1,"@Deb75 Absolutely agree re: Marcia duet Deb , just love it ",0.9362541437149048,positive,0.9
1,New blog post- using postcrossing in school.  http://2cj.creativeblogs.net Send postcards around the world and receive them back! ,0.153268277645111,positive,0.85
1,VISA process for SAUDI is messing up my week. Not sure if I am going to Effat/Jeddah yet!  Over 40 so fingers crossed. ;-),0.0300258751958608,negative,0.35
1,@BearTwinsMom thanks sweetie! ,0.8093242049217224,positive,0.9
1,@pogue  I was making a play on the term &quot;virtual seminar&quot;,0.2872679829597473,neutral,0.5
0,"@kirsty_gilfo roast chicken sandwich w' side of fries (yum!) &amp; papardelle w' rabbit. asked for no parsley, but there was parsley thru it ",0.326076328754425,negative,0.35
0,@Moonflowerchild it literally makes me sick. why are there people like that in the world??? i just don't understand ,0.0004443738434929,negative,0.0
0,"So not looking forward to this week.  Maybe I'll get more in-depth later, but probably not. ",0.0010070113930851,negative,0.25
0,Grrrr..... I cnt sleep!  -Time is of essence-,0.0015701551456004,negative,0.25
1,@JackysPoodle Bless your heart - you're such a good liar and my fragile ego is so thankful   haha! x,0.0569719262421131,positive,0.85
1,The geographY was an exam today!But turned out well  OMG on Wednesday will a English exam xD   I woul'd be very nervous...,0.7335432171821594,positive,0.7
0,oh shit I HAVE NOTHING TO WEAR!!! ,0.003549286397174,negative,0.2
1,@yaseminx3 hah your welcome ,0.9481297135353088,positive,0.85
1,high expectations for toniiiighhhttt ,0.7889601588249207,positive,0.85
1,@Footballwife your flower is cool.  I just didn't expect it... lol   THanks for the locator link!   i'm craving ice cream-cookies &amp; cream,0.3751836121082306,positive,0.75
1,"...Hey, that rhymed! ",0.929613471031189,positive,0.7
0,bored. asdfghjkl ,0.0007149850716814,negative,0.3
1,Off to bed.  Goodnight ,0.6687806248664856,positive,0.8
0,@MsMasiya i'm at work  I can't check ya out right now love,0.2289203107357025,positive,0.7
0,Mind That Bird - soooo close!  Hey winning the Derby is enough!,0.1152283772826194,positive,0.75
0,My mom just gave me a card that said happy 21st! I'm 20.  ha,0.7424952983856201,positive,0.7
1,"late brunch with an amazing bloody mary bar? yes, please ",0.978132963180542,positive,0.89
0,@liz_lugo I know how that feels  I'm sorry love feel better,0.00092624098761,negative,0.35
0,@David_Henrie aw your not a douche ,0.9842947721481324,positive,0.7
1,@Armywife515 Ohhhhhh.....hmmmmm...I think Saturday should be about food!! hahaha...I am not sure..Guess i could start that ,0.1127505302429199,positive,0.7
0,I really need to work on my summer homework....it's due friday and i've i done is get some info...i don't even think that its enough..... ,0.0120836151763796,negative,0.25
1,something about tonight  starting the pharma crusade... XD,0.0115216420963406,positive,0.7
0,@Lauren__Lewis thanks ,0.8608607053756714,positive,0.7
0,Now I gotta sleep before I get up in 6:40 hours ,0.1662417352199554,negative,0.3
1,@bobbi10100 of course i do  xxx,0.9266249537467957,positive,0.85
0,Had to pee on the side of the road...not fun ,0.0004045954847242,negative,0.2
1,@qillerm flip your flip flops then ,0.6954675316810608,neutral,0.5
0,"@kissability Yeah, there's nothing on what.cd or waffles.fm.  I was really disappointed. The Beatles + Sesame Street = Awesome~!",0.0043912082910537,negative,0.35
1,@Alyssa_Milano please talk to me...  #twitterradio,0.2956926226615906,neutral,0.5
0,studying Ancient Greek.  They put their words in the wrong order.,0.0274675264954566,negative,0.35
0,migraine with aura has arrived  losing vision right when i wanted to drive home. any tips on meds/treatment?,0.0056618247181177,negative,0.15
1,"@OwenGreaves - no worries, sir. ",0.9065819978713988,positive,0.7
1,wanting to see a new video from Live Lava Live  Less than 3! You go Mitchell. ha,0.2335526347160339,positive,0.85
1,@brandonekidd hehe... I am looking into Ruby and Rails Programming thanks to Tampa Day of Ruby this past weekend ,0.3123340308666229,positive,0.8
0,"Hell yeah, missed the train ",0.0744857713580131,negative,0.2
0,Airtel Net PC doesnt allow install new sofware  http://tinyurl.com/mts62r,0.0021799018140882,negative,0.3
0,"Showering, Special K, Hair, Make-Up. ---&gt; I don't even know what to wear. ",0.0582008734345436,negative,0.45
1,@blueflameit I wish they are all ex red arrows and I have had the privilege of flying with them  http://theblades.biz,0.0159976501017808,positive,0.85
1,@thekhris you're probably not but you're only one I know that dances in there undies on twitter LOL ,0.0053575378842651,positive,0.7
1,@shabzcohelp can I have it ,0.6520790457725525,positive,0.6
1,About to see Up 3d! ,0.916518211364746,positive,0.8
0,"@TomFelton I want wearing clothes of Gryffindor too  Brazil dont have this things, how make ?",0.0542654991149902,positive,0.7
0,OMG at ghost whisperer last night! Cant believe Jim died!!   I Cried!!! Maybe hes not dead... they always twist things around (YN),0.0028875318821519,negative,0.25
1,This will always make me smile: http://bit.ly/d1g1v  I still can't believe it ,0.9511858820915222,positive,0.85
0,Going to bed. ,0.2456048727035522,neutral,0.5
0,Dang! Selena gomez got a piece of thattttt! I'm sooo jealous  taylor &lt;|3 lol,0.035767700523138,positive,0.75
0,i HATE panic attacks ,0.0046573290601372,negative,0.0
1,@officialrome yeah i'm still UAB. I graduate spring 2010. And gifts are always welcomed! ,0.3483011722564697,positive,0.85
1,@AIMEELILY Hey i just want to say that i think you are an amazing performer and thankyou for inspiring me ,0.7730587124824524,positive,0.95
1,"@kat_n thank you love  its so difficult, the nurses dnt seem to understand how to handle a person with brain damage. feel like screaming x",0.0040888814255595,negative,0.35
0,I Miss My people! Living in new place is Fun and exciting i hate that you can't pack your friends and bring them along  love you guys,0.0038329295348376,positive,0.75
0,@cfreshdesigns you got tix to see Transformers and I don't ,0.0392649360001087,negative,0.35
0,"@sunshinetalia Clothes swap is tonight, right? I forgot to put in iCal and now all texts are gone.  I had to restore and start over.",0.0118228439241647,negative,0.35
1,"@DanielStabile well as long as ur safe at the end of the night love, thats all that matters ",0.1089167669415474,positive,0.89
1,@FireMom Taco Pie sounds kind of heavenly ,0.947236716747284,positive,0.85
1,Interview tomorrow... St. Louis Thursday and Friday!!! ,0.5294570326805115,positive,0.85
0,can't sleep missin my husband alreay ,0.0029641487635672,negative,0.35
0,@HalSparks only the 3Gs has a compass. And I'm guessing you don't have it since 3.0 is preinstalled. Sorry Hal. ,0.0321049243211746,negative,0.3
1,"@JeremyJacobs Thank you, Jeremy! ",0.909128725528717,positive,0.95
1,@prayingmother I like tweet deck and I'll try the other one u recomended Thanks ,0.6552964448928833,positive,0.85
0,living my life!!!! yet i miss saying FAIL randomly with my boos ,0.0005373483872972,positive,0.7
1,??????????????????????????????89C's stuck in my head! ,0.0083131911233067,positive,0.7
1,thinking Wayne is very sad or bored to be &quot;following&quot; me on Twitter ,0.0009395293309353,negative,0.25
0,fudge! i missed @taylorswift13 on NBC. ,0.0019126748666167,negative,0.25
0,@DJSupaCake  Are you laughing at me... LOL,0.0097377132624387,positive,0.75
0,"@corymorton give me a smile, I haven't had one in days ",0.339402437210083,positive,0.75
1,spent the day in the ocean and tired as hell but a good tired ,0.4745973944664001,positive,0.7
1,"Checkin out Tropic Thunder and eatin Corn Pops...oh yeah, its a good nite ",0.9540427923202516,positive,0.85
0,@cesya It is not a gift store. It is a delicious giant cookie store of godly proportions. We don't have to go though. ,0.7159824967384338,positive,0.875
1,im currently thinking about my friend in cali.  waah. so excited about sumthing!!,0.244924783706665,positive,0.85
1,Just cleaned my room ,0.7786392569541931,positive,0.7
0,@Phoebo yeah....but I finish go home get changed etc etc then im off again ,0.2042883038520813,negative,0.4
1,It feel so good when doing something you like is working  (and making money),0.9067323207855223,positive,0.890123
1,"@JamesDeen you mean she didn't get you chocolate ice cream, or like...chocolate chip? solves the ice cream &amp; chocolate need ",0.0182165969163179,positive,0.75
1,@tylerhilton Thinking about coming to Sweden? ,0.4951357245445251,positive,0.7
1,thinking about the teaser-headline for the new &quot;indiana jones&quot;-video. something like &quot;bullwhip olï¿½&quot; sounds maybe slightly a little too SM ,0.0029340365435928,positive,0.65
1,@lordmuttley hope your taking lots of pics and video of your little one ,0.6578722596168518,positive,0.85
0,@kasrael holy crap!  it's flash flooding in va?  ,0.0009801657870411,negative,0.2
1,I have plans for today and friday wiff val n charweee ,0.6969890594482422,positive,0.75
0,"so many people are getting Twitter, it confused me who each person is ",0.0144941359758377,negative,0.35
0,Wants to do something fun.! But can't!  Because it's hard to have fun if no one is here to do anything or have any fun with you!,0.0025492191780358,negative,0.3
0,Bargh. I had to throw out my sister and 8 of her friends because she isn't supposed to have any parties. I feel like shit ,0.0025013398844748,negative,0.15
1,online marketing Mission Statement or something like that  | psykoid.com http://bit.ly/TV22r,0.0995501950383186,positive,0.6
0,I need to get a fathers day present but no one wants to go to the mall with me ,0.0724009796977043,negative,0.35
0,...wanted to go to red lobster ,0.3385210037231445,positive,0.7
0,@MontgomJ 41days to go! thats long enough!! i want sweet dreams NOW  sadly everyone else is becoming subjected to it :S X X X ly,0.0008867608266882,negative,0.35
1,redeorating my restaurant ,0.0004434935981407,positive,0.7
0,"Had dinner and a drink with jake &amp; his roomate. I will miss you when I leave, NYC. So not ready to go back home ",0.0324586145579814,positive,0.75
1,@megviv  @kaimolo ... guess what book i finished reading!!??  ,0.3426839113235473,positive,0.7
0,i just finished lauren conrad's book and enjoyed it ,0.8340820670127869,positive,0.85
1,going to get another cuppa  im so cold!,0.0201759580522775,negative,0.35
1,@larasati it's in fatmawati area. You can check out photos and address at http://bit.ly/OS94W There will be special price for you ,0.2980557382106781,positive,0.8
0,@EmmaRileySutton That's pure terrible.    I can't imagine why someone would do that.    ,0.0007839738973416,negative,0.1
0,I wish iwasnt here im think'n &amp; being around her making me confused  i need a hero,0.0016293801600113,negative,0.25
1,i love that holly steele bless her  diversity or julian to win! ,0.97304767370224,positive,0.9
0,"argh, finally dropped off Mall Cop at video store! I know, video stores are ancient news but now I owe 6 day late fees. ",0.0014982189750298,negative,0.25
0,"Getting ready to go to my high school's graduation ceremony! The band always performs. This is a sad, but happy day for me.  Ahh, seniors.",0.0311398301273584,positive,0.7
1,@mileycyrus http://twitpic.com/6fvzh - haha cutiesss  Lovee you girls!,0.5714214444160461,positive,0.89
1,@emoh Great to know the issue is solved. Hope you get many productive and fun hours with your X200 from now on ,0.7672510147094727,positive,0.89
0,last survivor of the Titanic passed away ,0.0298147499561309,negative,0.2
0,Missed a good chat tonight ,0.1443293243646621,negative,0.35
0,so now I have to wait until June 13th to get my Tool tickets  why'd they have to move the sale date.,0.0042830538004636,negative,0.35
0,@numberSEVENfrak me too  i feel like my head's gonna explode ,0.0004684031009674,sentiment,score
1,getting tatted!!!   fuck yea...gettin that 1/2 sleeve goin!,0.9034008383750916,sentiment,score
1,"@soyesterday Ooh! Show me, Show me!! Post the link please!! ",0.144732192158699,sentiment,score
1,Had a funny day today with my bff.. you know that day when you make all the right jokes and laugh about everything.. I had it ,0.6070770025253296,sentiment,score
0,"im boreddddd, being home alone is boringg... ",0.0016756143886595,sentiment,score
1,Grade eine Mail an apple geschickt !!!! ,0.771562397480011,sentiment,score
1,@AlanCarr lookin forward to chattyman. the book was well  funny!   x,0.89584881067276,sentiment,score
1,yessss @Jonasbrothers have done a video for Fly With Me ,0.9450048804283142,sentiment,score
1,"hungry,tired,yet in a great mood! ",0.9464585781097412,sentiment,score
1,"New tegan &amp; sara video, ROFL! Genius  How is everyone this...not so fine saturday?",0.1068485900759697,sentiment,score
0,is gonna wallow is self pity after another derby day defeat ,0.0003018570132553,sentiment,score
0,I am so glad it's Friday. I just got off work and I'm so tired. ,0.6492816209793091,sentiment,score
1,finally my mom had cook something yay ,0.9822328090667723,sentiment,score
1,@jamshedwadia want to shave your head?? ,0.0145232900977134,sentiment,score
0,my dad wont let my mom come get me  jerk! i want to go to sa... but not bad enough to take the bus,0.0021034099627286,sentiment,score
1,just right  @mellomatic ? http://blip.fm/~79lqn,0.8771571516990662,sentiment,score
0,I have to give up my baby KiWi ,0.011702325195074,sentiment,score
1,@itstayce kl ,0.8592873215675354,sentiment,score
0,zach dr appt was very frustrating for him. ok. extremely madding is more like it. he does not want to hear the word &quot;rest&quot;. says he wont  ,0.0031867902725934,sentiment,score
1,@libbyoliver Hes my Ravin Rabbid! ,0.7356236577033997,sentiment,score
0,@CuzImSOOOCool Little to late  my shoulders feel like they 90 degrees,0.7756170630455017,sentiment,score
0,At lunchhhh. I forgot my chap stick ,0.0082125989720225,sentiment,score
1,@jeskimo26 Everyone I've ever sent From The Sea to has really liked it. haha yea!  So I guess your party is now in honor of both. ,0.7531049251556396,sentiment,score
1,"is going in for a meeting shortly. As usual, no idea what it's about, so going in to &quot;winging it&quot; mode ",0.0046872473321855,sentiment,score
0,"Another day, another 50c... every wonder why you're doing what you're doing.. must be more to life than this ... surely ",0.0006929688388481,sentiment,score
1,"http://twitpic.com/6v42q - Busy day at Genesis Bicycles in Easton, PA. Got in a great ride, now hubby has some shop work to do ",0.0306989550590515,sentiment,score
0,I am a lazy bastard ,0.001568769919686,sentiment,score
0,"@ElizabethBanks Yes unfortunately, the government in that country will never let it stand ",0.0006362306303344,sentiment,score
0,@johnrich - SO hope they find them soon JR! That sucks big time   Have another cold one and hope there's some good news comin'...,0.0013002903433516,sentiment,score
1,Just got done watching 17 Again. It was really REALLY good ,0.8034011125564575,sentiment,score
0,2morrows exam is gonna be a tough 1. This is one test I can't bullshit my way out of ,0.0130996042862534,sentiment,score
0,broken YM  Facebook chat na lang :&gt;,0.0007257726392708,sentiment,score
1,"@MissMillions lololol...Good afternoon Miss MiL-Li-YONZ  Long night, ay? lol..Hope you're feeling better..",0.0563241280615329,sentiment,score
1,Tigers getting it done today. Clete's grand slam the 5th of the year for the tigers ,0.9212771654129028,sentiment,score
1,"@modus_operandi what is zaceed!? Also, nice tat @markdamgaard. ",0.1869756579399109,sentiment,score
0,Gah! Apple! Apparently &quot;pause&quot; doesn't really mean pause! Starting over on download. ,0.0018960238667204,sentiment,score
1,"quote of the day:people maybe won't remember what you said or did, but they will remember how you made them feel... ",0.086651511490345,sentiment,score
0,@ryansbankai thats what my mother tells me ,0.6338279247283936,sentiment,score
1,Just got home. About to leave for another grad party ,0.0450963228940963,sentiment,score
1,"Trying out Tweetie. So far, so good ",0.9847577810287476,sentiment,score
1,@haeriepyo this is panda beer I should really go on the forum at street team and other language we need a kinaspace in Korean too ,0.1421223878860473,sentiment,score
1,"@writinginrain lol, i have too many favorites. thanks tho. ",0.090441882610321,sentiment,score
0,"@ShaiBrooklyn Ugh, I hated that as well. Especially when you have to close and then open the next day. ",0.0012139277532696,sentiment,score
1,chillin with gina jessica and shelby ,0.7829160690307617,sentiment,score
0,You've gone all quiet ,0.0082210078835487,sentiment,score
1,@christinem67 @carlottap LOL I had the same thought ,0.3537209033966064,sentiment,score
1,@minamic: Very true. ,0.877034604549408,sentiment,score
1,"@KaraSaysSo Except you are neither of those features, but you get my drift ",0.0279918182641267,sentiment,score
0,@weisslu I had a dream a couple of nights ago that S had died. Still freaks the shit out of me. ,0.0017858603969216,sentiment,score
0,"i miss the times we almost shared..whoever said its impossible to miss what you never had, never almost had you... ",0.0037923003546893,sentiment,score
0,"@gunkanator ugh, you!! not a horse in sight here. well, not one that's mine at least. and neighbors frown on stealth riding.. ",0.002791290404275,sentiment,score
1,I just figured out how to schedule my blog to publish in the future. Finally! I feel so 2.0! ,0.5547886490821838,sentiment,score
0,I have to take placement tests today. ,0.089672066271305,sentiment,score
1,@romaiel Not a good time for a relationship.  Maybe a good time for a few flings though. He's young. She's young. They've got years.,0.0052897124551236,sentiment,score
0,@calinic26 I just found a cypress hill song by the same name. They just don't have the same class. ,0.0596064515411853,sentiment,score
1,watching Breakfast Club... great movie ,0.9209405183792114,sentiment,score
0,"@GodzillaofJapan THANK U 4 DAT.I IS A HANDSOME MONSTER, NO DOUBT ABOUT IT!DONT MEAN I WONT EAT U  *Worth a shot though  ",0.4924723207950592,sentiment,score
1,off for a BBQ this aft! ,0.7990156412124634,sentiment,score
0,@boewie that sure is an awful video. Poor girl  #iranelection #iranrevolution #gr88,0.0010481746867299,sentiment,score
0,@nwoidaho I'm praying for it  I don't think you can get pepsi anywhere else so he better fight hard ;),0.4158475697040558,sentiment,score
1,Grande @DElyMyth ! ,0.9435782432556152,sentiment,score
1,@lonemat  how're u?,0.5212048888206482,sentiment,score
1,"@NathanFillion im watching slither, its 4:30 am... im gunna have nightmares (worth it though lol great movie ",0.0243048351258039,sentiment,score
1,New on Etsy: Baseball stud earrings 7$  http://bit.ly/7S33G,0.4873392283916473,sentiment,score
0, this sucks. i hate razor phones.,0.000987732084468,sentiment,score
1,@boomx17 hey nothign have you checked out my website yet? ,0.2710014283657074,sentiment,score
0,Panic attacking ,0.0002831610909197,sentiment,score
